name,hp,atk,def,spa,spd,spe,weight,height,formats,generation,format codes,Weaknesses,Strong Weaknesses,Resists,Strong Resists,Immune,STAB,Resistance Index,Entry Hazards,Hazard Removal,Removal Deterrent,Cleric,Pivot,Item Removal,Setup,Priority,HP Drain,HP Recovery,Weather Set,Weather Gimmick,Physical Cutoff 1,Physical Cutoff 2,Physical Cutoff 3,Physical Cutoff 4,Physical Cutoff 5,Physical Cutoff 6,Physical Coverage 1,Physical Coverage 2,Physical Coverage 3,Physical Coverage 4,Special Cutoff 1,Special Cutoff 2,Special Cutoff 3,Special Cutoff 4,Special Cutoff 5,Special Cutoff 6,Special Cutoff 7,Special Coverage 1,Special Coverage 2,Special Coverage 3,Special Coverage 4,Special Coverage 5,Special Coverage 6,Special Coverage 7,Special Coverage 8,Special Coverage 9,Special Coverage 10,Misc Status,Unique Powerful Move,Ability Cutoff 1,Ability Cutoff 2,Ability Cutoff 3,Ability Cutoff 4,Ability Cutoff 5,Ability Cutoff 6,Best Ability,Best Ability <100,Unique Powerful Ability,oldformats,oldformat codes
Golett,59,74,50,35,50,35,92.0,1.0,ZU,BW,0,5,0,2,1,3,2,11,2,0,1,0,0,0,3,0,2,0,0,0,21,15,12,6,3,2,9,9,8,3.0,9,8,8,8,7,5,2,7,7,7,7,5,1.0,1.0,1.0,0.0,0.0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,75.0,75.0,0,ZU,0
Golurk,89,124,80,55,80,55,330.0,2.8,RU,BW,3,5,0,2,1,3,2,11,2,0,1,0,0,0,3,0,2,0,0,1,29,23,19,11,8,4,11,11,11,3.0,11,10,10,10,8,6,3,8,8,8,8,8,2.0,2.0,2.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,0.0,0.0,75.0,75.0,0,NU,2
Pawniard,45,85,70,40,40,60,10.2,0.5,PU,BW,1,2,1,9,0,2,2,13,2,0,2,0,0,2,4,2,0,0,0,0,14,11,6,4,3,0,12,12,6,0.0,4,4,4,2,1,0,0,3,3,3,3,2,1.0,1.0,1.0,1.0,0.0,3,0,1.0,1.0,1.0,1.0,1.0,0.0,88.88888888888889,88.88888888888889,0,ZU,0
Bisharp,65,125,100,60,70,70,70.0,1.6,OU,BW,5,2,1,9,0,2,2,13,2,0,2,0,0,2,4,2,0,0,0,0,16,13,8,6,4,1,12,12,8,1.0,6,6,6,4,3,2,0,5,5,5,5,4,3.0,3.0,3.0,2.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,0.0,88.88888888888889,88.88888888888889,0,OU,5
Bouffalant,95,110,95,40,95,55,94.6,1.6,PU,BW,1,1,0,0,0,1,1,3,0,0,0,0,0,0,4,0,0,0,0,0,23,19,14,11,6,3,12,12,11,4.0,2,1,1,1,1,0,0,4,4,4,4,3,1.0,1.0,1.0,0.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,60.0,0,ZU,0
Braviary,100,123,75,57,75,80,41.0,1.5,NU,BW,2,3,0,2,0,2,2,7,0,1,2,0,3,0,3,0,0,1,0,3,13,12,7,6,3,2,8,8,6,3.0,3,3,3,3,3,2,1,3,3,3,3,3,2.0,2.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,0.0,88.88888888888889,88.88888888888889,0,NU,2
Vullaby,70,55,75,45,65,60,9.0,0.5,ZU,BW,0,4,0,3,0,2,2,7,0,1,0,0,3,2,4,0,0,1,0,0,8,6,3,3,2,1,6,6,2,1.0,5,5,5,4,4,2,0,5,5,5,5,3,0.0,0.0,0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0,ZU,0
Mandibuzz,110,65,105,55,95,80,39.5,1.2,OU,BW,5,4,0,3,0,2,2,7,0,1,0,0,3,2,4,0,0,1,0,0,8,6,3,3,2,1,7,6,3,2.0,5,5,5,4,4,2,0,5,5,5,5,4,1.0,1.0,1.0,1.0,1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0,OU,5
Heatmor,85,97,66,105,66,65,58.0,1.4,PU,BW,1,3,0,6,0,0,1,3,0,0,0,0,0,2,2,2,2,0,0,1,16,13,8,4,2,2,10,10,6,3.0,8,8,8,8,6,4,3,5,5,5,5,3,3.0,3.0,3.0,0.0,0.0,3,0,1.0,1.0,1.0,1.0,0.0,0.0,77.77777777777779,77.77777777777779,0,ZU,0
Durant,58,109,112,48,48,109,33.0,0.3,RU,BW,3,0,1,7,1,1,2,11,0,0,0,0,0,0,3,2,0,0,0,0,15,13,8,6,3,1,10,10,7,2.0,4,4,3,2,1,0,0,4,4,4,3,2,1.0,1.0,1.0,1.0,0.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0,RU,3
Deino,52,65,50,45,50,38,17.3,0.8,ZU,BW,0,4,1,6,0,1,2,4,0,0,0,0,0,0,4,0,0,0,0,0,14,12,7,5,2,0,11,10,7,3.0,5,5,5,5,3,2,1,7,7,7,7,5,2.0,2.0,2.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0,ZU,0
Zweilous,72,85,70,65,70,58,50.0,1.4,ZU,BW,0,4,1,6,0,1,2,4,0,0,0,0,0,0,4,0,0,0,0,0,15,13,7,5,2,0,11,10,7,3.0,5,5,5,5,3,2,1,7,7,7,7,5,2.0,2.0,2.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0,ZU,0
Hydreigon,92,105,90,125,90,98,160.0,1.8,OU,BW,5,4,1,6,0,1,2,4,0,1,0,0,3,0,4,0,0,1,0,0,26,21,14,11,4,2,14,13,10,4.0,15,15,15,14,9,6,4,10,10,10,10,9,6.0,6.0,4.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,0.0,95.45454545454545,95.45454545454545,0,OU,5
Cobalion,91,90,129,90,72,108,250.0,2.1,UU,BW,4,3,0,6,2,1,2,11,2,0,0,0,3,0,4,1,0,0,0,0,15,12,9,8,6,2,8,8,8,3.0,4,4,4,3,2,2,0,4,4,4,4,3,3.0,3.0,3.0,2.0,1.0,3,0,1.0,1.0,1.0,1.0,0.0,0.0,75.0,75.0,0,RU,3
Terrakion,91,129,90,72,90,108,260.0,1.9,OU,BW,5,7,0,6,0,0,2,-1,2,0,0,0,0,0,4,1,0,0,0,0,20,17,13,11,8,3,9,9,8,3.0,3,3,3,3,3,3,0,4,4,4,4,3,2.0,2.0,2.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,75.0,75.0,0,OU,5
Virizion,91,90,72,90,129,108,200.0,2.0,NU,BW,2,5,1,6,0,0,2,-1,0,0,0,0,0,0,4,1,2,1,0,2,15,12,9,8,5,3,8,8,7,3.0,5,5,5,5,4,3,1,4,4,4,4,3,3.0,3.0,3.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,75.0,75.0,0,NU,2
Tornadus,79,115,70,125,80,111,63.0,1.5,UU,BW,4,3,0,3,0,1,1,4,0,1,2,0,3,2,4,3,0,0,0,3,15,9,5,3,2,0,7,6,5,2.0,10,9,9,9,8,6,4,8,8,8,8,7,3.0,3.0,2.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,0.0,88.88888888888889,88.88888888888889,0,RU,3
Tornadus-Therian,79,100,80,110,90,121,63.0,1.4,OU,BW,5,3,0,3,0,1,1,4,0,1,0,0,3,2,4,0,0,2,0,3,15,9,5,3,2,0,7,6,5,2.0,10,9,9,9,8,6,4,8,8,8,8,7,3.0,3.0,2.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0,OU,5
Thundurus,79,115,70,125,80,111,61.0,1.5,UU,BW,4,2,0,5,0,1,2,7,0,1,2,0,3,2,4,3,0,0,0,2,17,11,6,4,2,0,8,7,6,2.0,11,11,10,10,8,6,4,8,8,8,8,7,3.0,3.0,2.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,0.0,88.88888888888889,88.88888888888889,0,UU,4
Thundurus-Therian,79,105,70,145,80,101,61.0,3.0,UU,BW,4,2,0,5,0,1,2,7,0,1,0,0,3,2,4,0,0,0,0,2,17,11,6,4,2,0,8,7,6,2.0,11,11,10,10,8,6,4,8,8,8,8,7,3.0,3.0,2.0,1.0,1.0,3,0,1.0,1.0,1.0,0.0,0.0,0.0,66.66666666666666,66.66666666666666,0,UU,4
Reshiram,100,120,100,150,120,90,330.0,3.2,Uber,BW,6,3,0,3,2,0,2,4,0,1,0,0,0,0,4,0,0,1,0,2,19,16,12,11,5,2,10,10,8,3.0,15,14,14,14,12,10,7,8,8,8,8,7,4.0,4.0,4.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,0.0,0.0,76.92307692307693,76.92307692307693,0,Uber,6
Zekrom,100,150,120,120,100,90,345.0,2.9,Uber,BW,6,4,0,5,1,0,2,3,0,1,0,0,3,0,4,0,0,1,0,2,20,17,14,11,4,2,10,10,8,2.0,12,11,10,10,7,6,3,9,9,9,9,8,4.0,4.0,3.0,1.0,1.0,3,1,1.0,1.0,1.0,1.0,0.0,0.0,76.92307692307693,76.92307692307693,0,Uber,6
Landorus,89,125,90,115,80,101,68.0,1.5,Uber,BW,6,1,1,3,0,2,2,8,2,1,0,0,3,2,4,0,0,0,0,2,18,13,7,6,3,2,8,8,7,3.0,7,6,6,6,5,5,3,5,5,5,5,5,2.0,2.0,2.0,1.0,1.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,Uber,6
Landorus-Therian,89,145,90,105,80,91,68.0,1.3,Uber,BW,6,1,1,3,0,2,2,8,2,1,0,0,3,2,4,0,0,0,0,2,18,13,7,6,3,2,8,8,7,3.0,7,6,6,6,5,5,3,5,5,5,5,5,2.0,2.0,2.0,1.0,1.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,61.53846153846154,61.53846153846154,0,OU,5
Kyurem,125,130,90,130,90,95,325.0,3.0,OU,BW,5,5,0,3,0,0,2,-2,0,0,0,0,0,0,4,0,0,1,0,2,18,14,11,10,4,1,10,9,7,2.0,14,12,12,11,8,8,5,9,9,9,9,8,4.0,4.0,3.0,1.0,1.0,2,0,1.0,1.0,1.0,0.0,0.0,0.0,65.21739130434783,65.21739130434783,0,OU,5
Kyurem-Black,125,170,100,120,90,95,325.0,3.3,Uber,BW,6,5,0,3,0,0,2,-2,0,0,0,0,0,0,4,0,0,1,0,2,19,15,12,11,5,2,11,10,8,2.0,14,12,12,11,8,8,5,9,9,9,9,8,4.0,4.0,3.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,76.92307692307693,76.92307692307693,0,Uber,6
Kyurem-White,125,120,90,170,100,95,325.0,3.6,Uber,BW,6,5,0,3,0,0,2,-2,0,0,0,0,0,0,4,0,0,1,0,2,18,14,11,10,4,1,10,9,7,2.0,15,13,13,12,9,9,6,10,10,10,10,9,5.0,4.0,3.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,76.92307692307693,76.92307692307693,0,Uber,6
Keldeo,91,72,90,129,90,108,48.5,1.4,OU,BW,5,5,0,7,0,0,2,2,0,0,0,0,3,0,4,2,0,0,0,0,16,12,9,8,6,2,8,8,7,3.0,8,7,6,6,6,5,2,5,5,5,5,3,3.0,3.0,2.0,1.0,1.0,2,1,1.0,1.0,1.0,1.0,0.0,0.0,75.0,75.0,0,UU,4
Genesect,71,120,95,120,95,99,82.5,1.5,Uber,BW,6,0,1,7,1,1,2,11,0,0,0,0,3,0,4,2,2,0,0,2,10,10,5,4,2,0,9,9,7,2.0,13,13,12,10,8,5,5,9,9,9,9,9,4.0,4.0,3.0,2.0,1.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,0,Uber,6
Meowstic-M,74,48,76,83,81,104,8.5,0.6,PU,XY,1,3,0,2,0,0,1,-1,0,0,0,1,0,0,4,3,0,0,0,1,6,4,3,1,1,0,6,6,5,1.0,7,7,6,6,6,4,3,7,7,6,6,6,2.0,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,0.0,87.5,87.5,0,ZU,0
Zygarde,108,100,121,81,95,95,305.0,5.0,Uber,XY,6,2,1,3,0,1,2,3,0,0,0,0,0,0,4,2,0,0,0,0,18,13,11,8,3,2,9,9,8,3.0,8,8,8,8,5,4,2,6,6,6,6,5,3.0,3.0,3.0,1.0,1.0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Uber,6
Aegislash,60,50,140,50,140,60,53.0,1.7,OU,XY,5,4,0,8,1,3,2,18,0,0,1,0,0,0,4,2,0,0,0,2,12,9,7,5,4,1,9,9,4,3.0,4,4,4,3,2,2,0,5,5,5,5,3,2.0,2.0,2.0,2.0,1.0,4,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,UU,4
Pumpkaboo-Small,44,66,70,44,55,56,3.5,0.3,ZU,XY,0,5,0,4,0,2,2,7,0,0,1,0,0,0,3,2,2,1,0,2,9,8,7,5,3,1,7,7,5,2.0,10,10,10,10,9,7,5,8,8,8,7,6,2.0,1.0,0.0,0.0,0.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,ZU,0
Pumpkaboo-Large,54,66,70,44,55,46,7.5,0.5,ZU,XY,0,5,0,4,0,2,2,7,0,0,1,0,0,0,3,2,2,1,0,2,9,8,7,5,3,1,7,7,5,2.0,10,10,10,10,9,7,5,8,8,8,7,6,2.0,1.0,0.0,0.0,0.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,ZU,0
Gourgeist-Small,55,85,122,58,75,99,9.5,0.7,PU,XY,1,5,0,4,0,2,2,7,0,0,1,0,0,0,4,2,2,1,0,2,11,9,8,6,4,2,7,7,5,3.0,12,12,12,12,11,9,6,10,10,10,9,9,4.0,3.0,2.0,1.0,1.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,ZU,0
Gourgeist-Large,75,95,122,58,75,69,14.0,1.1,ZU,XY,0,5,0,4,0,2,2,7,0,0,1,0,0,0,4,2,2,1,0,2,11,9,8,6,4,2,7,7,5,3.0,12,12,12,12,11,9,6,10,10,10,9,9,4.0,3.0,2.0,1.0,1.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,ZU,0
Hawlucha,78,92,75,74,63,118,21.5,0.8,OU,XY,5,5,0,3,1,1,2,4,0,1,0,0,3,0,4,0,2,1,0,0,28,21,17,12,7,3,13,13,12,3.0,2,2,2,2,1,1,0,2,2,2,2,1,1.0,1.0,1.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,0.0,85.71428571428571,85.71428571428571,0,OU,5
Bergmite,55,69,85,32,35,28,99.5,1.0,ZU,XY,0,4,0,1,0,0,1,-3,0,1,0,0,0,0,3,0,0,1,0,2,11,10,5,4,3,1,5,5,3,1.0,6,5,4,3,2,1,1,4,4,4,4,3,1.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,57.14285714285714,57.14285714285714,0,ZU,0
Avalugg,95,117,184,44,46,28,505.0,2.0,PU,XY,1,4,0,1,0,0,1,-3,0,1,0,0,0,0,3,0,0,1,0,2,19,18,12,9,7,2,7,7,6,2.0,7,6,5,4,3,2,2,4,4,4,4,4,3.0,3.0,1.0,1.0,1.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,57.14285714285714,57.14285714285714,0,ZU,0
Noibat,40,30,35,45,40,55,8.0,0.5,ZU,XY,0,3,1,4,1,1,2,5,0,1,0,0,3,0,3,0,1,1,0,3,11,8,6,4,0,0,9,9,6,2.0,10,10,9,9,7,5,3,9,8,8,8,7,3.0,2.0,1.0,0.0,0.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,55.55555555555556,55.55555555555556,0,ZU,0
Noivern,85,70,80,97,80,123,85.0,1.5,UU,XY,4,3,1,4,1,1,2,5,0,1,0,0,3,0,4,0,1,1,0,3,12,9,7,5,0,0,9,9,7,3.0,13,13,12,12,10,8,5,10,9,9,9,8,5.0,4.0,3.0,1.0,1.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,55.55555555555556,55.55555555555556,0,RU,3
Bunnelby,38,36,38,32,36,57,5.0,0.4,ZU,XY,0,1,0,0,0,1,1,3,3,0,0,0,3,0,4,1,0,0,0,1,16,10,6,5,3,2,8,8,7,1.0,4,3,3,3,2,1,1,4,4,4,4,2,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0,ZU,0
Diggersby,85,56,77,50,77,78,42.4,1.0,UU,XY,4,4,0,2,0,2,2,6,3,0,0,0,3,2,4,1,0,0,0,1,31,22,16,9,4,2,11,11,11,3.0,6,5,5,5,4,2,1,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0,UU,4
Fletchling,45,50,43,40,38,62,1.7,0.3,ZU,XY,0,3,0,2,0,2,2,7,0,1,0,0,3,0,4,3,0,1,0,0,4,3,2,1,0,0,4,4,1,0.0,2,2,2,2,2,1,1,2,2,2,2,1,1.0,1.0,1.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,ZU,0
Fletchinder,62,73,55,56,52,84,16.0,0.7,ZU,XY,0,2,1,4,2,1,2,8,0,1,0,0,3,0,4,3,0,1,0,0,4,3,2,1,0,0,4,4,1,0.0,5,5,5,5,4,3,3,2,2,2,2,1,1.0,1.0,1.0,0.0,0.0,3,0,1.0,1.0,1.0,0.0,0.0,0.0,66.66666666666666,66.66666666666666,1,ZU,0
Talonflame,78,81,71,74,69,126,24.5,1.2,RU,XY,3,2,1,4,2,1,2,8,0,1,0,0,3,0,4,3,0,1,0,3,6,5,4,3,2,2,5,5,3,3.0,6,6,6,6,5,4,4,3,3,3,3,3,3.0,3.0,2.0,1.0,1.0,3,0,1.0,1.0,1.0,0.0,0.0,0.0,66.66666666666666,66.66666666666666,1,NU,2
Pancham,67,82,62,46,48,43,8.0,0.6,ZU,XY,0,3,0,3,0,0,1,0,0,0,0,0,2,2,4,0,2,0,0,0,25,19,15,11,6,2,14,14,11,3.0,5,5,5,5,3,1,1,4,4,4,4,4,0.0,0.0,0.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,76.92307692307693,0,ZU,0
Pangoro,95,124,78,69,71,58,136.0,2.1,RU,XY,3,2,1,2,1,1,2,4,0,0,0,0,2,2,4,2,2,0,0,0,38,30,25,19,10,4,15,15,13,4.0,8,8,7,6,4,2,1,6,5,5,5,5,2.0,2.0,2.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,76.92307692307693,0,RU,3
Espurr,62,48,54,63,60,68,3.5,0.3,ZU,XY,0,3,0,2,0,0,1,-1,0,0,0,1,0,0,4,1,0,0,0,1,5,3,2,1,1,0,5,5,3,0.0,6,6,5,5,5,3,3,6,6,5,5,4,1.0,0.0,0.0,0.0,0.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,55.55555555555556,55.55555555555556,0,ZU,0
Meowstic-F,74,48,76,83,81,104,8.5,0.6,PU,XY,1,3,0,2,0,0,1,-1,0,0,2,1,0,0,4,2,0,0,0,1,6,4,3,1,1,0,6,6,5,1.0,9,9,8,8,8,5,3,7,7,6,6,6,2.0,2.0,2.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,0.0,83.33333333333334,83.33333333333334,0,ZU,0
Honedge,45,80,100,35,37,28,2.0,0.8,ZU,XY,0,4,0,8,1,3,2,18,0,0,1,0,0,0,4,2,0,0,0,2,11,8,6,4,3,1,9,9,3,1.0,2,2,2,1,0,0,0,3,3,3,3,1,1.0,1.0,1.0,1.0,0.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,75.0,75.0,0,ZU,0
Doublade,59,110,150,45,49,35,4.5,0.8,RU,XY,3,4,0,8,1,3,2,18,0,0,1,0,0,0,4,2,0,0,0,2,11,8,6,4,3,1,9,9,3,1.0,2,2,2,1,0,0,0,3,3,3,3,1,1.0,1.0,1.0,1.0,0.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,75.0,75.0,0,RU,3
Spritzee,78,52,60,63,65,23,0.5,0.2,ZU,XY,0,2,0,3,0,1,1,5,0,0,0,2,0,0,4,0,1,0,0,2,3,2,1,0,0,0,1,1,0,0.0,6,6,6,6,5,4,4,6,6,6,6,5,1.0,0.0,0.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,14.285714285714285,0,ZU,0
Aromatisse,101,72,72,99,89,29,15.5,0.8,PU,XY,1,2,0,3,0,1,1,5,0,0,0,2,0,0,4,0,2,0,0,2,3,2,1,0,0,0,1,1,1,1.0,8,8,8,8,7,5,5,6,6,6,6,6,3.0,2.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,14.285714285714285,0,PU,1
Swirlix,62,48,66,59,57,49,3.5,0.4,ZU,XY,0,2,0,3,0,1,1,5,4,0,0,2,0,0,4,0,1,0,0,2,4,2,1,1,1,0,3,3,1,0.0,6,6,6,6,6,4,4,7,7,7,7,6,1.0,0.0,0.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,0.0,85.71428571428571,85.71428571428571,0,ZU,0
Slurpuff,82,80,86,85,75,72,5.0,0.8,RU,XY,3,2,0,3,0,1,1,5,4,0,0,2,0,0,4,0,2,0,0,2,4,2,1,1,1,0,3,3,2,1.0,7,7,7,7,7,4,4,7,7,7,7,7,3.0,2.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,0.0,85.71428571428571,85.71428571428571,0,RU,3
Inkay,53,54,53,37,46,45,3.5,0.4,ZU,XY,0,1,1,0,0,1,2,1,0,0,2,0,0,2,4,0,0,0,0,1,8,6,5,4,2,0,7,7,4,1.0,7,7,6,6,6,4,3,5,5,5,5,4,1.0,1.0,1.0,0.0,0.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,55.55555555555556,55.55555555555556,0,ZU,0
Malamar,86,92,88,68,75,73,47.0,1.5,ZU,XY,0,1,1,0,0,1,2,1,0,0,2,0,0,2,4,0,0,0,0,1,11,7,6,5,2,0,7,7,5,2.0,8,8,7,7,7,5,4,5,5,5,5,5,2.0,2.0,2.0,1.0,1.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,55.55555555555556,55.55555555555556,0,ZU,0
Binacle,42,52,67,39,56,50,31.0,0.5,ZU,XY,0,3,1,4,1,0,2,1,2,0,0,0,0,0,5,0,0,0,0,1,18,13,7,7,5,2,11,11,7,0.0,12,9,7,6,5,4,4,7,6,6,6,4,1.0,1.0,0.0,0.0,0.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,50.0,0,ZU,0
Barbaracle,72,105,115,54,86,68,96.0,1.3,RU,XY,3,3,1,4,1,0,2,1,2,0,0,0,0,0,5,0,0,0,0,1,22,16,10,9,5,2,11,11,8,2.0,14,11,9,8,7,6,4,8,7,7,7,6,3.0,3.0,2.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,50.0,0,RU,3
Skrelp,50,60,60,60,60,30,7.3,0.5,ZU,XY,0,3,0,8,0,0,2,5,1,0,0,0,3,0,2,0,0,0,0,0,9,8,6,6,2,0,7,7,6,2.0,10,9,8,8,7,6,5,7,7,7,7,5,1.0,1.0,0.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0,ZU,0
Dragalge,65,75,90,97,123,44,81.5,1.8,RU,XY,3,4,0,6,1,0,2,4,1,0,0,0,3,0,2,0,0,0,0,2,9,8,6,6,2,0,7,7,7,3.0,13,12,11,11,10,8,6,8,8,8,8,7,5.0,5.0,3.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0,NU,2
Clauncher,50,53,62,58,63,44,8.3,0.5,ZU,XY,0,2,0,4,0,0,1,2,0,0,0,0,3,0,4,2,0,0,0,1,6,5,2,2,1,0,5,5,4,0.0,10,9,8,8,6,5,4,7,7,7,7,6,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ZU,0
Clawitzer,71,73,88,120,89,59,35.3,1.3,NU,XY,2,2,0,4,0,0,1,2,0,0,0,0,3,0,4,2,0,0,0,1,7,6,3,3,2,0,5,5,5,1.0,13,12,11,11,9,7,4,9,9,9,9,9,2.0,2.0,2.0,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NU,2
Helioptile,44,38,33,61,43,70,6.0,0.5,ZU,XY,0,2,0,3,0,1,2,5,0,0,0,0,3,0,3,1,0,0,0,4,7,6,4,4,0,0,7,7,5,0.0,6,6,5,5,4,1,1,5,4,4,4,3,1.0,1.0,0.0,0.0,0.0,4,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,50.0,0,ZU,0
Heliolisk,62,55,52,109,94,109,21.0,1.0,NU,XY,2,2,0,3,0,1,2,5,0,0,0,0,3,0,3,1,0,0,0,4,12,9,7,4,0,0,9,9,7,1.0,10,10,9,9,6,3,1,7,6,6,6,6,3.0,3.0,2.0,1.0,1.0,4,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,50.0,0,PU,1
Tyrunt,58,89,77,45,45,48,26.0,0.8,ZU,XY,0,6,0,4,1,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,26,23,17,14,8,4,14,14,9,3.0,6,5,5,5,3,2,1,5,5,5,5,4,1.0,1.0,1.0,0.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0.0,57.14285714285714,57.14285714285714,0,ZU,0
Tyrantrum,82,121,119,69,59,71,270.0,2.5,RU,XY,3,6,0,4,1,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,29,25,19,15,9,4,14,14,9,4.0,6,5,5,5,3,2,1,5,5,5,5,4,2.0,2.0,2.0,1.0,1.0,2,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,NU,2
Amaura,77,59,50,67,63,46,25.2,1.3,ZU,XY,0,4,2,4,0,0,2,-4,2,0,0,0,0,0,3,0,0,0,1,2,12,11,7,6,3,1,9,9,6,1.0,13,10,9,8,6,5,3,9,9,9,9,7,3.0,2.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0,ZU,0
Aurorus,123,77,72,99,92,58,225.0,2.7,ZU,XY,0,4,2,4,0,0,2,-4,2,0,0,0,0,0,3,0,0,0,1,2,14,13,9,8,5,2,9,9,7,2.0,15,12,11,10,8,6,4,9,9,9,9,7,4.0,3.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0,ZU,0
Sylveon,95,65,65,110,130,60,23.5,1.0,UU,XY,4,2,0,3,0,1,1,5,0,0,0,2,0,0,3,1,1,0,0,2,5,4,1,1,1,0,6,5,4,1.0,7,7,7,7,6,5,4,7,6,6,6,4,1.0,1.0,1.0,1.0,1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,16.666666666666664,1,NU,2
Dedenne,67,58,57,81,67,101,2.2,0.2,ZU,XY,0,2,0,5,0,1,2,7,0,0,0,0,3,0,0,0,0,0,0,2,8,6,5,3,1,0,7,7,5,1.0,6,6,5,5,4,3,2,3,3,3,3,2,1.0,1.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ZU,0
